username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
pancakenomnom;2017-06-12 07:46;0;0;"Marawi needs freedom more than any place in the country right now. #Kalayaan2017";;;#Kalayaan2017;"874050207201153024";https://twitter.com/pancakenomnom/status/874050207201153024
josienorton9;2017-06-12 07:45;0;0;"Thank you USA Military for helping technically w crisis in MARAWI .Had U come earlier.Many soldiers n civilians saved.";;;;"874050105527091200";https://twitter.com/josienorton9/status/874050105527091200
PhilDefNews;2017-06-12 07:45;0;0;"“ Marawi City Crisis - Day Seventeen” https:// twitter.com/i/moments/8736 99651840483328 …";;;;"874050005308289024";https://twitter.com/PhilDefNews/status/874050005308289024
s3rfx;2017-06-12 07:45;0;0;"#PrayForMarawi";;;#PrayForMarawi;"874049985347698688";https://twitter.com/s3rfx/status/874049985347698688
StarCinema;2017-06-12 07:45;6;57;"Angel is a Marawi Princess! SEE HERE: http:// ow.ly/WYLO30cuAzw";;;;"874049904771043329";https://twitter.com/StarCinema/status/874049904771043329
imikeealyssa;2017-06-12 07:45;0;0;"feeling ko nasa marawi ako ingay dito samin G R R R R";;;;"874049871967170560";https://twitter.com/imikeealyssa/status/874049871967170560
raffytima;2017-06-12 07:43;132;128;"Exclusive photos. A team of US special forces has arrived in Marawi to beef up American special operations forces already in the area. pic.twitter.com/085KOFCOQI";;;;"874049544358510592";https://twitter.com/raffytima/status/874049544358510592
reikenshi;2017-06-12 07:43;0;0;"Now happening... #SaveMarawi #PrayForMarawi #OneWithMarawi https://www. instagram.com/p/BVN9iwEjSVx/";;;#SaveMarawi #PrayForMarawi #OneWithMarawi;"874049480387166208";https://twitter.com/reikenshi/status/874049480387166208
ABSCBNNews;2017-06-12 07:42;3;19;"Air strikes happening as local government prepares to observe Independence Day in Marawi | via @jeffcanoy #Kalayaan2017";;@jeffcanoy;#Kalayaan2017;"874049299138527233";https://twitter.com/ABSCBNNews/status/874049299138527233
iamaseafairy;2017-06-12 07:42;0;0;"Shine your flags in Marawi";;;;"874049295770558465";https://twitter.com/iamaseafairy/status/874049295770558465
ANCALERTS;2017-06-12 07:42;4;4;"Airstrikes happening as local government prepares to observe Independence Day here in Marawi . | @jeffcanoy";;@jeffcanoy;;"874049181488369664";https://twitter.com/ANCALERTS/status/874049181488369664
dzrhnews;2017-06-12 07:42;0;0;"Lahat ng munisipyo sa Marawi City sabay-sabay na magtataas ng bandila ngayong umaga; dalawang UV 10, tuloy ang pagbomba | RH19 Jun Dimacutac";;;;"874049172374077440";https://twitter.com/dzrhnews/status/874049172374077440
coragupana;2017-06-12 07:42;0;0;"Philippines' Duterte says not aware of US support to end Marawi siege http:// str.sg/4bxW";;;;"874049143286620160";https://twitter.com/coragupana/status/874049143286620160
jeffcanoy;2017-06-12 07:41;3;19;"Airstrikes happening as local government prepares to observe Independence Day here in Marawi";;;;"874049077419233281";https://twitter.com/jeffcanoy/status/874049077419233281
mirah58826295;2017-06-12 07:41;0;0;"Sna lumaya na ang marawi sa kamay ng terorista..";;;;"874049069819117568";https://twitter.com/mirah58826295/status/874049069819117568
mirpam;2017-06-12 07:41;0;0;"High noon salute to Marawi heroes http:// fb.me/8V6rgklaG";;;;"874048941326774272";https://twitter.com/mirpam/status/874048941326774272
m_jeyn13;2017-06-12 07:40;0;0;"Hay, nkkbasa n nman ako ng ndi mggndang mga salita! Pwede bng dlhin sa marawi ung mga bashers/haters ni A&M pra matepok haha #ALDUBHomeAgain";;;#ALDUBHomeAgain;"874048815149400065";https://twitter.com/m_jeyn13/status/874048815149400065
Jitoh;2017-06-12 07:40;0;0;"BBC News - Marawi siege: US special forces aiding Philippine army http://www. bbc.com/news/world-asi a-40231605 …";;;;"874048693426454528";https://twitter.com/Jitoh/status/874048693426454528
chefrynsmsn;2017-06-12 07:40;0;0;"Kaiyak yung nangyare sa marawi grabe";;;;"874048635016667136";https://twitter.com/chefrynsmsn/status/874048635016667136
junieflorsss;2017-06-12 07:39;0;1;"Let's celebrate Still praying for Marawi #IndependenceDay";;;#IndependenceDay;"874048574161539072";https://twitter.com/junieflorsss/status/874048574161539072
cycorganization;2017-06-12 07:39;0;0;"Donation drive for Marawi siege victims. WeCAREforMARAWI pic.twitter.com/WbJy62uq4s";;;;"874048567333183489";https://twitter.com/cycorganization/status/874048567333183489
dzrhnews;2017-06-12 07:39;2;0;"Marawi City, sasabay sa pagtaas ng bandila bilang paggunita sa Araw ng Kalayaan | RH19 Jun Dimacutac (Central Mindanao)";;;;"874048521883631617";https://twitter.com/dzrhnews/status/874048521883631617
cedric_castillo;2017-06-12 07:39;7;34;"OV-10 Broncos drop bombs on enemy location in Marawi as Lanao del Sur Capitol prepares for Independence Day flag ceremony. @gmanews pic.twitter.com/sM8xtx29vA";;@gmanews;;"874048386126577664";https://twitter.com/cedric_castillo/status/874048386126577664
dzrhnews;2017-06-12 07:38;2;0;"WATCH: Paghahanda sa flag-raising ceremony sa paggunita ng Independence Day sa Marawi City | RH24 @edmarestabillo pic.twitter.com/g0XNVT588S";;@edmarestabillo;;"874048341809614849";https://twitter.com/dzrhnews/status/874048341809614849
wing1684;2017-06-12 07:38;0;0;"hoy tang ena mo dapat sayo pomunta ka marawi ponyita kayong manga kulay tae https:// twitter.com/gmanews/status /873921766774554624 …";;;;"874048267696328704";https://twitter.com/wing1684/status/874048267696328704
