username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
orga_ogop;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960365949353984";https://twitter.com/orga_ogop/status/899960365949353984
RTheKrak3n;2017-08-22 19:44;0;0;"GMA News: ‘Bangon, Laban Marawi’ https://politicsph.pogoport.com/gma-news-bangon-laban-marawi/ …";;;;"899960358105993217";https://twitter.com/RTheKrak3n/status/899960358105993217
marawi_q8;2017-08-22 19:43;1;2;"نورك يلا ينور الكون كله كله كلهpic.twitter.com/Qk0W7SLflf";;;;"899960271296356352";https://twitter.com/marawi_q8/status/899960271296356352
grehzzy;2017-08-22 19:43;0;0;"rt: RT mayward_article: Hindi ramdam ng CdO ang Fiesta, Parang walang activities kung meron mn limited dahil sa gyera sa Marawi. # PushAwa…";;;#;"899960177369198592";https://twitter.com/grehzzy/status/899960177369198592
marawi_q8;2017-08-22 19:42;1;0;"شخبارك منوره تويت";;;;"899959922300813313";https://twitter.com/marawi_q8/status/899959922300813313
Klood9012;2017-08-22 19:41;0;0;"مساؤؤ";;;;"899959833314676736";https://twitter.com/Klood9012/status/899959833314676736
Kingof_sense;2017-08-22 19:41;0;0;"نوشا ٨ صح وفكري تاني";;;;"899959627093291014";https://twitter.com/Kingof_sense/status/899959627093291014
phildaily;2017-08-22 19:40;0;0;"Terrorist slain as MSU resumes classes in Marawi City - InterAksyon https://goo.gl/fb/qSP6Cn";;;;"899959516032376836";https://twitter.com/phildaily/status/899959516032376836
Kingof_sense;2017-08-22 19:40;0;0;"صح ٨";;;;"899959509610881025";https://twitter.com/Kingof_sense/status/899959509610881025
marawi_q8;2017-08-22 19:39;0;1;"مساء النور اشحالج عيوني";;;;"899959331302408193";https://twitter.com/marawi_q8/status/899959331302408193
Kingof_sense;2017-08-22 19:39;0;0;"انوش انتي صح";;;;"899959158405046272";https://twitter.com/Kingof_sense/status/899959158405046272
Patfia13;2017-08-22 19:38;1;0;"Marawi # PushAwardsMayWards";;;#;"899958926443237378";https://twitter.com/Patfia13/status/899958926443237378
Jasonst78612625;2017-08-22 19:38;0;2;"حلووو";;;;"899958846776586240";https://twitter.com/Jasonst78612625/status/899958846776586240
marawi_q8;2017-08-22 19:37;0;2;"هههههه مبروك";;;;"899958780875505665";https://twitter.com/marawi_q8/status/899958780875505665
marawi_q8;2017-08-22 19:37;6;12;"اغـلـيـك وأودك واحـبـك وأداريـك وأزعل عـلى شـانـك أوادم كثـيره أبـوصفك في شطر بيت وهو فيك أنتي شهيق الصدر وغيرك زفيرهpic.twitter.com/TI8vdemmbl";;;;"899958734964744194";https://twitter.com/marawi_q8/status/899958734964744194
marawi_q8;2017-08-22 19:36;8;14;"اي والله انـي أحـبـك وأعشقك كلي ياللي بقلبـي محد يوصل مواصيلك إن كنت تـعـشق خفوقي يالغلا قلي يا زارع الحب ابشر في محاصيلكpic.twitter.com/WEMQGqgsHf";;;;"899958566148231169";https://twitter.com/marawi_q8/status/899958566148231169
Najmahbee;2017-08-22 19:36;0;1;""Hindi ko akalain na ganon kaganda yung Marawi pala." -Taxi Driver Wait. First time may nagsabi niyan from a Non-Muslim dito sa Manila.";;;;"899958472933949441";https://twitter.com/Najmahbee/status/899958472933949441
lovedesiata;2017-08-22 19:36;2;2;"Hi One music! Si Jason Dy po ulet. Parang nung Awit para sa marawi :)";;;;"899958336606490624";https://twitter.com/lovedesiata/status/899958336606490624
marawi_q8;2017-08-22 19:35;6;4;"يَـعـجًًـبـنًَٓي كَـبَـريٓـائَـگ الـَذي يَـمّـنـعـگ عـّن مُـحَـادثَـتًَـي وـَكـَن يَـجّـبَـرگ عَـلـى مُـراقَـبـّتـي مِـَن بَـعـيّـد .."";;;;"899958303718899715";https://twitter.com/marawi_q8/status/899958303718899715
IamMegJole;2017-08-22 19:34;0;1;"Today's Presscon: 1. Hunat Dabaw 5: Run to Rebuild Marawi 2. Davao Royal Suites and Residences Thank you to all... http://fb.me/xxWQkJJU";;;;"899958048982224897";https://twitter.com/IamMegJole/status/899958048982224897
marawi_q8;2017-08-22 19:33;0;1;"انتي فايزه خلاص الأول";;;;"899957690985701376";https://twitter.com/marawi_q8/status/899957690985701376
PioneersPost;2017-08-22 19:33;1;1;"This man is needed more than ever in # Marawi City. Meet the peace negotiator pushing # SocEnt, with @ SocEntGlobal http://bit.ly/2fRuTs1 pic.twitter.com/7fCcz2nXQn";;@;# #;"899957573985734657";https://twitter.com/PioneersPost/status/899957573985734657
