yolanda_page,2017-07-08 13:20,everyone pray everyday for our marawi people god listens to his multitude,,en,0.031167,0.584827,0.164199,0.05528,0.257319,"['joy', 0.584827]"
ABSCBNNews,2017-07-08 13:20,now on anc marawi crisis management committee holds press briefing 9,,en,0.312409,0.021065,0.189596,0.339541,0.144196,"['fear', 0.339541]"
roshipolog,2017-07-08 13:19,the day before the war in marawi city,,en,0.196218,0.226328,0.468044,0.201596,0.06871,"['sadness', 0.468044]"
artistmat,2017-07-08 13:17,live action by piece for peace for marawi finished products are for sale proceeds will go to,,en,0.030929,0.74365,0.145309,0.030092,0.003827,"['joy', 0.74365]"
cnnphilippines,2017-07-08 13:17,marawi crisis management committee multisectoral approach needed to solve crisis  live,,en,0.183584,0.059449,0.221222,0.615803,0.114304,"['fear', 0.615803]"
cnnphilippines,2017-07-08 13:16,marawi crisis management committee we need to integrate madrasahs into education system  live,,en,0.193422,0.053978,0.271311,0.317345,0.113288,"['fear', 0.317345]"
ralfely,2017-07-08 13:16,rt themindanaohour duterte 40 air assets around 400 paf officers personnel tapped on the ongoing battle in marawi 12,,en,0.282372,0.153139,0.294698,0.207832,0.222851,"['sadness', 0.294698]"
cnnphilippines,2017-07-08 13:16,marawi crisis management committee we need to protect madrasahs outside lanao del sur  live,,en,0.132877,0.052605,0.328784,0.287174,0.339659,"['disgust', 0.339659]"
CarlsenMEB04,2017-07-08 13:15, war in marawi still on going,,en,0.253696,0.057038,0.502255,0.333818,0.096181,"['sadness', 0.502255]"
cnnphilippines,2017-07-08 13:13,marawi crisis management committee this is not a religious issue but a security issue  live,,en,0.268488,0.01509,0.394851,0.307772,0.163981,"['sadness', 0.394851]"
tsutabOo,2017-07-08 13:11,just being proud of our president going to marawi take note no bullet proof this is not a,,en,0.014274,0.914972,0.020312,0.013449,0.040203,"['joy', 0.914972]"
cnnphilippines,2017-07-08 13:10,marawi crisis management committee dswd distributed food packs to 200 families  live,,en,0.304009,0.101503,0.371613,0.262133,0.203256,"['sadness', 0.371613]"
cnnphilippines,2017-07-08 13:07,marawi crisis management committee on muslimonly id proposal we must counter any form of discrimination  live,,en,0.287634,0.058778,0.320716,0.136189,0.062864,"['sadness', 0.320716]"
geebluez56,2017-07-08 13:06,look duterte in fatigues as he tries anew to visit marawi,,en,0.02462,0.091634,0.219861,0.367611,0.078114,"['fear', 0.367611]"
cnnphilippines,2017-07-08 13:05,happening now lanao del sur govt holds media briefing on the marawi crisis  live,,en,0.127505,0.009093,0.676401,0.282684,0.176068,"['sadness', 0.676401]"
cnnphilippines,2017-07-08 13:03,marawi crisis management committee holds a media briefing watch it on facebook live,,en,0.291389,0.076369,0.307109,0.320192,0.273136,"['fear', 0.320192]"
zenszei,2017-07-08 12:58,justice leonen i do not see the situation as providing for the kind of necessity for the imposition of martial law in marawi reality,,en,0.206377,0.214565,0.497111,0.140788,0.080861,"['sadness', 0.497111]"
artistmat,2017-07-08 12:57,atm piece for peace for marawi press conference art hueandme,,en,0.099558,0.666079,0.16887,0.028853,0.015382,"['joy', 0.666079]"
AlabGuro,2017-07-08 12:50,we are accepting donations of dignity kits for our brothers and sisters in marawi who continue to heed the call to educate our learners,,en,0.171955,0.420928,0.215688,0.026615,0.19571,"['joy', 0.420928]"
x2fer2008,2017-07-08 12:44,slightmamasapanotoo much trust in purisima marawioverconfidence negligence both relied so much in a notsowelltrained pnpafp,,en,0.111046,0.31953,0.173052,0.145265,0.04391,"['joy', 0.31953]"
Politiko_Ph,2017-07-08 12:44,almost there bad weather forces rrddavao to cancel marawi visit marawi,,en,0.201868,0.002407,0.677414,0.300204,0.135019,"['sadness', 0.677414]"
selashamia,2017-07-08 12:41,nice,,en,0.0,0.0,0.0,0.0,0.0,"['anger', 0.0]"
ricafort_ranzzz,2017-07-08 12:25,bye san mateo off to marawi,,en,0.100428,0.155296,0.255215,0.17117,0.123379,"['sadness', 0.255215]"
alders_ledge,2017-07-08 12:25,dutertes use of marawi as punishment for dirty cops is insensitive and places evacuees at risk philippineshttps,,en,0.126841,0.007601,0.358758,0.17386,0.637587,"['disgust', 0.637587]"
alders_ledge,2017-07-08 12:22,imagine watching your world be burned to ashes  that is marawi for those forced to flee philippineshttp,,en,0.059262,0.037407,0.546652,0.47974,0.180243,"['sadness', 0.546652]"
SyLicoNgaAko,2017-07-08 12:22,and marawi has water routeslike rivers,,en,0.178968,0.273245,0.229936,0.136715,0.348152,"['disgust', 0.348152]"
CeliaAsico,2017-07-08 12:19,duterte saludoduterte rebuilding marawi is a very big task if would be nice if the opposition refrain from undermining this goal,,en,0.047973,0.657154,0.042614,0.069517,0.029752,"['joy', 0.657154]"
cnnphilippines,2017-07-08 12:18,afp abu sayyaf leader isnilon hapilon may still be in marawi  newsroom live,,en,0.11041,0.257699,0.1731,0.217172,0.180258,"['joy', 0.257699]"
karla_yu,2017-07-08 12:16,nope we havent forgotten about you marawi babay,,en,0.127425,0.051058,0.701774,0.133556,0.058742,"['sadness', 0.701774]"
aseanwatch,2017-07-08 12:15,duterte support surges to record high in wake of marawi crisis  bloomberg,,en,0.252947,0.080795,0.191646,0.518789,0.112107,"['fear', 0.518789]"
ArjayAbrea,2017-07-08 12:13,tents for marawi evacuees are affected of flood on balitanghali weekend with victoriatulad reporting live from lanao del,,en,0.239047,0.056787,0.274693,0.452746,0.020132,"['fear', 0.452746]"
dresdiev,2017-07-08 12:10,marawi is an extremists threat that was ignored and underestimated by this stupidly cocky admin therefore worse than incompetent,,en,0.414406,0.003321,0.434542,0.410044,0.118878,"['sadness', 0.434542]"
ThereseCinches,2017-07-08 12:10,visualising areas on the map butig on west side of marawi piagapo on the east besieged city of marawi lies in the center,,en,0.198019,0.04331,0.439721,0.046135,0.048818,"['sadness', 0.439721]"
aseanwatch,2017-07-08 12:09,guntoting duterte makes surprise visit near marawi,,en,0.014675,0.422658,0.032438,0.111615,0.228953,"['joy', 0.422658]"
irinnews,2017-07-08 12:07,sudan sanctions mosul and marawi the cheat sheet,,en,0.180026,0.033164,0.409876,0.120724,0.365033,"['sadness', 0.409876]"
gwapito,2017-07-08 12:07,by ali macabalang and argyll cyrus geducos marawi city  president duterte has attempted to be here for the third,,en,0.144576,0.070694,0.484817,0.085979,0.276259,"['sadness', 0.484817]"
CeliaAsico,2017-07-08 12:06,duterte saludoduterte even australia loaned ph with isr aircrafts to help end the marawi siege,,en,0.016845,0.034724,0.090093,0.041496,0.024689,"['sadness', 0.090093]"
SecurityPaix,2017-07-08 12:05,marawi hostages forced to fight alongside terrorists afp,,en,0.341709,0.004686,0.230246,0.618592,0.178065,"['fear', 0.618592]"
sycipft,2017-07-08 12:04,women in the frontlines in marawi city,,en,0.080742,0.229776,0.201592,0.04999,0.484775,"['disgust', 0.484775]"
JnzTweets,2017-07-08 12:02,july 7 marawi weather stopthelies u,,en,0.119771,0.120628,0.16901,0.132839,0.027334,"['sadness', 0.16901]"
sycipft,2017-07-08 12:02,american reporter warns cia behind marawi,,en,0.423096,0.007243,0.264631,0.19697,0.46598,"['disgust', 0.46598]"
DailyStarPH,2017-07-08 12:00,bad weather prevents duterte anew from visiting marawi  manila bulletin news ,,en,0.177802,0.012703,0.566132,0.337923,0.159061,"['sadness', 0.566132]"
cbcpnews,2017-07-08 12:00,pope express solidarity with filipinos amid marawi crisis cbcpnewshttp,,en,0.32146,0.06092,0.186786,0.256848,0.183574,"['anger', 0.32146]"
jojo_castaneda,2017-07-08 11:58,alexander lopez of inquirer says out paf p3 orion is conducting bombing runs in marawi hello hello earth calling space cadet lopez,,en,0.14535,0.137405,0.359279,0.135575,0.191118,"['sadness', 0.359279]"
PhilippinesIraq,2017-07-08 11:55,our kababayans in kurdistan iraq support our gallant troops fighting daesh isis terrorists in marawi,,en,0.286651,0.016104,0.282752,0.313347,0.420929,"['disgust', 0.420929]"
gogreenr12,2017-07-08 11:50,duterte tries to visit marawi city again by gogreenr12,,en,0.039457,0.16198,0.237714,0.122881,0.105887,"['sadness', 0.237714]"
ThereseCinches,2017-07-08 11:49,before attacks in marawi erupted maute attacked butig town april 2017 piagapo clashes intel criticised 4 perceived shortcomings 1abuazzam,,en,0.156451,0.061314,0.324215,0.561502,0.135848,"['fear', 0.561502]"
earlobringas,2017-07-08 11:45,exhibitors gathered at smx aura convention center for 2 days artists advocacy piece for peace on marawi restoration ,,en,0.100929,0.65592,0.083551,0.036834,0.019265,"['joy', 0.65592]"
wawam,2017-07-08 11:44,the people of marawi should be offended and object to this pnp cops who r criminals  incompetent r being sent to their city,,en,0.48895,0.015378,0.216598,0.063094,0.563762,"['disgust', 0.563762]"
EDSAShrine,2017-07-08 11:42,pope express solidarity with filipinos amid marawi crisis,,en,0.32146,0.06092,0.186786,0.256848,0.183574,"['anger', 0.32146]"
wawam,2017-07-08 11:42,erring cops are criminals andor incompetent  that is wrong they should be punished  jailed not sent to marawi ,,en,0.524127,0.002208,0.295526,0.077225,0.466506,"['anger', 0.524127]"
gutierrezheart1,2017-07-08 11:41,on the way to marawi simplyclinton not in marawi deaf troll mochausonhttps,,en,0.548873,0.051447,0.371167,0.046569,0.193252,"['anger', 0.548873]"
mannymanny101,2017-07-08 11:40,duterte pushed deal to end marawi siege then backed out,,en,0.259598,0.093816,0.497859,0.214192,0.057176,"['sadness', 0.497859]"
kotawinters,2017-07-08 11:35,tribute to marawi soldiers and how to donate,,en,0.032946,0.286515,0.266959,0.181871,0.074913,"['joy', 0.286515]"
Ivan226622,2017-07-08 11:31,marawi hostages forced to fight alongside terrorists afp  abscbn news abscbnnews july 8 2017,,en,0.298138,0.004844,0.291441,0.608636,0.166793,"['fear', 0.608636]"
themindanaohour,2017-07-08 11:31,more civilians trapped in marawi conflict rescued for more details watch this video defendrepublichttps,,en,0.059905,0.281828,0.283683,0.161111,0.070636,"['sadness', 0.283683]"
themindanaohour,2017-07-08 11:28,duterte 40 air assets around 400 paf officers personnel tapped on the ongoing battle in marawi 21,,en,0.329609,0.09587,0.215088,0.210529,0.103822,"['anger', 0.329609]"
acpadilla82,2017-07-08 11:24,president duterte tried to sneak into marawi city but failed due to bad weather philippi,,en,0.286152,0.003848,0.712177,0.149599,0.135677,"['sadness', 0.712177]"
PhilippineStar,2017-07-08 11:20,president duterte tried to sneak into marawi city but failed due to bad weather,,en,0.286152,0.003848,0.712177,0.149599,0.135677,"['sadness', 0.712177]"
jayeel_cornelio,2017-07-08 11:19,how do folks fight radicalization they hope their stories in my latest for rapplerdotcom thoughtleaders marawi,,en,0.191315,0.237501,0.300929,0.283378,0.261649,"['sadness', 0.300929]"
rexfactor21,2017-07-08 11:09,thank you for raising the marawi conflict the world needs to know about it,,en,0.069155,0.541396,0.224258,0.021188,0.018566,"['joy', 0.541396]"
rapplerdotcom,2017-07-08 11:07,if marawi made dutertes case for martiallaw in mindanao the sc provided the constitutional basis for ithttpd,,en,0.05808,0.047498,0.043356,0.044963,0.029105,"['anger', 0.05808]"
DidibuR79,2017-07-08 11:05,marawi is just an hour away from iligan good weather in iligan but inclement weather in marawi really baka not following dress code,,en,0.110595,0.373878,0.432214,0.090036,0.029392,"['sadness', 0.432214]"
ACTEDPH,2017-07-08 11:01,you can also follow actedph activities for marawi on line via our internet website ,,en,0.079192,0.28219,0.359005,0.178352,0.08437,"['sadness', 0.359005]"
mlq3,2017-07-08 10:57,what can we learn from the battle of marawi spotph,,en,0.214672,0.304603,0.320772,0.107209,0.00476,"['sadness', 0.320772]"
ConceptGrp,2017-07-08 10:40,tent city for displaced marawi folk readied  read,,en,0.109742,0.378232,0.257179,0.125973,0.165618,"['joy', 0.378232]"
manilabulletin,2017-07-08 10:40,tent city for displaced marawi folk readied  read befullyinformed,,en,0.109742,0.378232,0.257179,0.125973,0.165618,"['joy', 0.378232]"
Politiko_Ph,2017-07-08 10:38,samasama sa hirap rrddavao wants to be one with troops with surprise iligan visit teamafp marawi,,en,0.019752,0.255664,0.345133,0.126602,0.221401,"['sadness', 0.345133]"
inquirerplus,2017-07-08 10:34,sc majority ruling on martiallaw is abdication as far as monsod is concerned marawi ,,en,0.060267,0.024312,0.053772,0.223045,0.074932,"['fear', 0.223045]"
inquirerplus,2017-07-08 10:31,are moros to be blamed angeloaltez takes up the issues in todays inqopinion marawi u,,en,0.360961,0.031277,0.504271,0.085111,0.202136,"['sadness', 0.504271]"
totocyven,2017-07-08 10:29,marawi hostages being forced to fight alongside terrorists military via abscbnnews,,en,0.169913,0.006504,0.253156,0.67673,0.251519,"['fear', 0.67673]"
totocyven,2017-07-08 10:26,bad weather stops another duterte attempt to go to marawi via abscbnnews,,en,0.175051,0.005901,0.579987,0.358697,0.243385,"['sadness', 0.579987]"
BlackOxydo,2017-07-08 10:25,marawi soldiers are fighting in the city mamasapano e sa kanayunan also soldiers are fighting more than 300 maute a laege group,,en,0.121121,0.057639,0.440419,0.444484,0.214155,"['fear', 0.444484]"
lewis1946,2017-07-08 10:17,out of pnp but not marawi a place for bad copsbam,,en,0.262476,0.053614,0.587066,0.191237,0.239213,"['sadness', 0.587066]"
fad5fb3687cc42f,2017-07-08 10:16,american corruption out of pnp but not marawi a place for bad copsb,,en,0.215044,0.01669,0.408189,0.052622,0.638324,"['disgust', 0.638324]"
dionncarlborja,2017-07-08 10:15,done repacking goods for marawi uapsa,,en,0.007994,0.938622,0.02618,0.019572,0.002561,"['joy', 0.938622]"
WatsupAmericas,2017-07-08 10:12,latest philippines assures investors about marawi,,en,0.112423,0.153964,0.193668,0.123601,0.053591,"['sadness', 0.193668]"
humawidpassion,2017-07-08 10:11,5 balikbayan boxes and 5 small boxes are on their way to marawi boxes full of food school,,en,0.093578,0.458325,0.237323,0.155467,0.101121,"['joy', 0.458325]"
JohnLester,2017-07-08 10:06,commanders may decide to use heavy bombs in marawi  update philippines,,en,0.153524,0.17597,0.447628,0.278097,0.118487,"['sadness', 0.447628]"
PTVisMin,2017-07-08 10:04,news  tf bangon marawi meets for marawi crisis rehab and recovery,,en,0.112879,0.143712,0.457557,0.253958,0.175979,"['sadness', 0.457557]"
lynvgarcia,2017-07-08 9:57,visit to know how can you help our brothers and sisters in marawi helpmarawihttps,,en,0.235864,0.30753,0.044286,0.041444,0.06125,"['joy', 0.30753]"
UrbanLifeMGSD,2017-07-08 9:57,it has been more than a month since the crisis in marawi started there are thousands of people displaced and are 0,,en,0.205097,0.067096,0.463278,0.246568,0.262922,"['sadness', 0.463278]"
rapplerdotcom,2017-07-08 9:56,donning battle attire the president tries to visit marawi city but fails due to bad weather marawiclash,,en,0.275766,0.002393,0.727583,0.198275,0.090167,"['sadness', 0.727583]"
philredcross,2017-07-08 9:55,in this dark hour let us be the light for our fellow countrymentogether let us help our kababayans in marawi donate to red cross now,,en,0.02508,0.30908,0.077894,0.240804,0.064774,"['joy', 0.30908]"
Ann1215S,2017-07-08 9:55,armed president duterte visits camp near marawi war zone,,en,0.106655,0.08143,0.067769,0.52776,0.336246,"['fear', 0.52776]"
DonHerrano,2017-07-08 9:53,trip to marawi char,,en,0.100782,0.378981,0.107396,0.132742,0.027595,"['joy', 0.378981]"
junmeromi,2017-07-08 9:52,as isis collapses in iraq  syria many jihadis will look elsewhere for support and inspiration marawi,,en,0.023215,0.520156,0.236564,0.116828,0.080975,"['joy', 0.520156]"
Politiko_Ph,2017-07-08 9:47,escudero lauds lorenzanas humility for admitting shortcomings in marawi operations,,en,0.07785,0.142946,0.083577,0.212817,0.286718,"['disgust', 0.286718]"
IrgsEver,2017-07-08 9:38,ildatalk antiml rallyistslawmakers  judge marvicleonen like this 2 happen mauteis r terrorists who like to get marawi 1st,,en,0.278351,0.030387,0.445982,0.373038,0.118484,"['sadness', 0.445982]"
Simply_Clinton,2017-07-08 9:35,weather in marawi when digong didnt push through visiting because of bad weather daw hahahaha ikaw na 9,,en,0.193084,0.090217,0.442908,0.19367,0.073756,"['sadness', 0.442908]"
bpolitics,2017-07-08 9:30,support for philippines duterte surges to a record high in the wake of marawi crisis,,en,0.216338,0.089982,0.210125,0.464956,0.127509,"['fear', 0.464956]"
myminc0,2017-07-08 9:25,kwentongsimbahanonanother weekend of special prayers for those who died are dying  will die in marawi and the war on drugs nationwide,,en,0.076124,0.030771,0.852477,0.205703,0.044408,"['sadness', 0.852477]"
JohnLester,2017-07-08 9:21,day 47 of marawi siege,,en,0.0724,0.41432,0.226818,0.093069,0.04893,"['joy', 0.41432]"
PTVph,2017-07-08 9:00,news more civilians trapped in marawi conflict rescued,,en,0.085144,0.106161,0.522661,0.206297,0.05105,"['sadness', 0.522661]"
MaEillenGraceTa,2017-07-08 8:58,marawi woman doctor writes remorseful open letter to duterte i am sorry too  pinoy trending news,,en,0.049166,0.059763,0.326459,0.493168,0.233026,"['fear', 0.493168]"
penpowersong,2017-07-08 8:56,marawioh marawi,,en,0.08686,0.174219,0.151545,0.093654,0.072945,"['joy', 0.174219]"
ProjectTreeWifi,2017-07-08 8:48,investments in armm seen to grow despite marawi crisis  to homes and businesses and wifi for public or comm,,en,0.180353,0.116519,0.532098,0.096616,0.248909,"['sadness', 0.532098]"
philippinenews7,2017-07-08 8:47,cbcp members expect discussion on marawi siege youth clergy formation,,en,0.084513,0.128744,0.259173,0.090326,0.14412,"['sadness', 0.259173]"
jorgesaquin,2017-07-08 8:45,another photo ops iligan is not even in marawi but a province away and yet here is the hero wearing camo and 8,,en,0.073733,0.332857,0.473302,0.043209,0.125215,"['sadness', 0.473302]"
gaphspanimbang,2017-07-08 8:44,cheer up gaphs you dont need to carry the burden of the world on your shoulders  is looking forward to seeing marawi back in normal,,en,0.020057,0.355058,0.575114,0.060728,0.02193,"['sadness', 0.575114]"
Pammy72511996,2017-07-08 8:40,please help rebuild marawi city via youcaring,,en,0.04114,0.10066,0.463025,0.387739,0.076528,"['sadness', 0.463025]"
AvidFanKissesD,2017-07-08 8:38,thanks a bunch yongkisskissyong for sending and help for our kababayan citygod bless yousamalaykhum iamyongm delavinkisseshttps,,en,0.021783,0.881419,0.006392,0.010842,0.004242,"['joy', 0.881419]"
asmalinlandao,2017-07-08 8:37,marawi love,,en,0.001159,0.991342,0.003296,0.000643,0.000509,"['joy', 0.991342]"
PhilObserver,2017-07-08 8:34,duterte govt ends marawi siege beforesona,,en,0.119236,0.029875,0.723053,0.096879,0.077915,"['sadness', 0.723053]"
InqMetro,2017-07-08 8:28,icymi taguig oks p15m aid for marawi,,en,0.037205,0.078321,0.474088,0.282909,0.34122,"['sadness', 0.474088]"
drhenry4,2017-07-08 8:28,just recently he posted his visit to marawi w that army attire either him or bong go is reading,,en,0.116987,0.208019,0.392881,0.158274,0.213772,"['sadness', 0.392881]"
Philippinefails,2017-07-08 8:21,watches cartoons because he is said about marawi news not cool vppilipinas riverbrook930,,en,0.215761,0.313229,0.352573,0.081008,0.143165,"['sadness', 0.352573]"
Philippinefails,2017-07-08 8:18,debt bondage to china prior knowledge of marawi wanting a dictatorship not cool camaymercy,,en,0.318618,0.051668,0.315166,0.405582,0.060875,"['fear', 0.405582]"
yusufledesma,2017-07-08 8:16,duterte in fatigues as he tries anew to visit marawi,,en,0.036991,0.063191,0.253795,0.403322,0.06971,"['fear', 0.403322]"
InfoWarPage,2017-07-08 8:10,vice reports on the intensifying battle between isislinked militants and philippine armed forces in marawi d,,en,0.195045,0.024312,0.230301,0.555514,0.108206,"['fear', 0.555514]"
LITechNewsPosts,2017-07-08 8:10,litechnews duterte takes break from marawi conflict to rest health missing presidenthttps,,en,0.098346,0.020237,0.817926,0.220684,0.016326,"['sadness', 0.817926]"
Laurenz_1997,2017-07-08 8:09,message by isis soldier in marawi addressing the americans  the,,en,0.073464,0.008099,0.252922,0.210719,0.297595,"['disgust', 0.297595]"
TerrorEvents,2017-07-08 8:05,philippines marawi  the other side of the story terrorists are down to their last 80 fighters  ,,en,0.136755,0.064821,0.507662,0.274125,0.304928,"['sadness', 0.507662]"
PolitikoWatch,2017-07-08 8:00,duterte says hes losing weight over marawi crisis,,en,0.120248,0.00697,0.594897,0.374221,0.218547,"['sadness', 0.594897]"
i3ryok,2017-07-08 7:47,watch  weather foils dutertes attempted visit to marawi  news5 ,,en,0.044028,0.189031,0.31705,0.18971,0.241367,"['sadness', 0.31705]"
PHLNewsOnline,2017-07-08 7:45,news5 watch  weather foils dutertes attempted visit to marawi,,en,0.044028,0.189031,0.31705,0.18971,0.241367,"['sadness', 0.31705]"
AksyonTV,2017-07-08 7:45,watch  weather foils dutertes attempted visit to marawi  breakingnews,,en,0.044028,0.189031,0.31705,0.18971,0.241367,"['sadness', 0.31705]"
charlottejen24,2017-07-08 7:45,wearing supportourtroops shirt to show the support to all the soldiers who is battling in marawi citytheir batlle is also our battle,,en,0.13953,0.121796,0.439849,0.248601,0.088135,"['sadness', 0.439849]"
TerrorEvents,2017-07-08 7:42,philippines marawi  notice he still claims the attack in manila was carried out by is,,en,0.239994,0.006275,0.488909,0.400119,0.146041,"['sadness', 0.488909]"
TerrorEvents,2017-07-08 7:41,philippines marawi  mew statement by the is soldier who has been reporting since the beginning of the marawi city siege,,en,0.074042,0.051617,0.324677,0.152426,0.151544,"['sadness', 0.324677]"
Philtizen,2017-07-08 7:35,watch pres duterte clad in military attire comments on his inability to visit marawi due to bad weather c,,en,0.17517,0.021518,0.541134,0.349844,0.182643,"['sadness', 0.541134]"
Nicochan33,2017-07-08 7:33,philippines president rodrigo duterte not aware of us forces joining battle in besieged city of marawi,,en,0.345665,0.146066,0.339073,0.278474,0.056918,"['anger', 0.345665]"
beatlesjad,2017-07-08 7:32,inquirerdotnet female soldiers show bravery in marawi combat zone,,en,0.034293,0.138502,0.203371,0.252708,0.235711,"['fear', 0.252708]"
jleadventures,2017-07-08 7:29,celebrate my birthday tonight at concrete cowboy please help raise money for the families and children of marawi,,en,0.022107,0.654982,0.239574,0.046961,0.067297,"['joy', 0.654982]"
politikomanila,2017-07-08 7:29,kit belmonte paves way for blanket donations to marawi,,en,0.044067,0.459933,0.09632,0.127942,0.089753,"['joy', 0.459933]"
teddyboylocsin,2017-07-08 7:23,i tell them here about marawi and give your insights they dont know anything here,,en,0.172569,0.209573,0.1592,0.092368,0.035586,"['joy', 0.209573]"
teddyboylocsin,2017-07-08 7:21,no reason to start in marawi it is cleaned up start in metro mila where drug trade rife  jihadis will soon strikeno metromla id no entry,,en,0.177938,0.159844,0.261888,0.44349,0.085389,"['fear', 0.44349]"
VictorKvert2008,2017-07-08 7:18,philippine president duterte visits military camp near marawi c,,en,0.047582,0.127888,0.087558,0.251998,0.320936,"['disgust', 0.320936]"
JegoRagragio,2017-07-08 7:10,seems that the weather in marawi was fine the day duts claimed he couldnt enter it is duterte averse to sunlight,,en,0.084635,0.187998,0.520414,0.047095,0.051738,"['sadness', 0.520414]"
Philtizen,2017-07-08 7:01,president rody duterte on friday made another attempt to visit marawi city this time wearing military fatigues,,en,0.052023,0.212375,0.278419,0.32219,0.24285,"['fear', 0.32219]"
newslineph,2017-07-08 6:52,president du30 enjoys me time aboard the presidential plane en route to marawi friday ,,en,0.034323,0.698508,0.019792,0.021513,0.104697,"['joy', 0.698508]"
rickrick888,2017-07-08 6:39,ph satisfaction with duterte hits record high amid marawi crisis  sws  cnn philippines,,en,0.066277,0.136132,0.044809,0.215346,0.117894,"['fear', 0.215346]"
CJ_Chanco,2017-07-08 6:36,there are other voices worth hearing buried in the ruins of marawi  the slums of manila not beholden to this govt or the last one,,en,0.313817,0.015353,0.771367,0.079426,0.074611,"['sadness', 0.771367]"
Pan16Bit,2017-07-08 6:25,she just came from marawi then esamar this wk w my father would be joining them today at ormoc  kananga if not for our classes ,,en,0.13382,0.414956,0.318447,0.150606,0.058782,"['joy', 0.414956]"
NarrendraM,2017-07-08 6:23,philippine president duterte visits military camp near marawi where is militants are battling government forces,,en,0.198251,0.029241,0.278449,0.399533,0.26499,"['fear', 0.399533]"
WWE_Wrestling0,2017-07-08 6:15,afp philippine president duterte visits military camp near marawi where is militants are battling government fo,,en,0.140875,0.071595,0.222207,0.296951,0.265247,"['fear', 0.296951]"
AFP,2017-07-08 6:14,philippine president duterte visits military camp near marawi where is militants are battling government forces,,en,0.198251,0.029241,0.278449,0.399533,0.26499,"['fear', 0.399533]"
MobRally,2017-07-08 6:09,bad weather forces digong to cancel visit to marawi,,en,0.218041,0.002317,0.672882,0.243897,0.153007,"['sadness', 0.672882]"
rickrick888,2017-07-08 6:09,more residents rescued in marawi  cnn philippines cnnphilippines july 7 2017,,en,0.024143,0.21021,0.177833,0.119548,0.148779,"['joy', 0.21021]"
_kisomi,2017-07-08 6:00,my uncles doing service in marawi and hes armed in heavy guns only to feed abandoned cats and dogs the dream job,,en,0.098084,0.02322,0.187348,0.597115,0.406888,"['fear', 0.597115]"
cnnphilippines,2017-07-08 6:00,more residents rescued in marawi,,en,0.016835,0.266824,0.139919,0.106304,0.254587,"['joy', 0.266824]"
barnabychuck,2017-07-08 5:58,four civilians make daring escape w militarys help from war zone in marawi philippines  my cgtnofficial cgtnamerica report,,en,0.081938,0.1757,0.195584,0.309161,0.052092,"['fear', 0.309161]"
1abuazzam,2017-07-08 5:34,knowing cold climate in marawi he may never get to see the area pls dont pin concluding the war on his visit,,en,0.114006,0.03707,0.216361,0.278344,0.074839,"['fear', 0.278344]"
fornuften22,2017-07-08 5:31,australian military aircraft now flying over marawi city,,en,0.047703,0.250519,0.153566,0.172092,0.334476,"['disgust', 0.334476]"
fornuften22,2017-07-08 5:27,satellite imagery shows devastation of isisheld marawi cnnihttpcd,,en,0.0754,0.182506,0.180438,0.075341,0.102172,"['joy', 0.182506]"
africanewsdesks,2017-07-08 5:25,sudan sanctions mosul and marawi the cheat sheet check out the topics on irins radar and trawl through our cur d,,en,0.08767,0.046662,0.345467,0.07503,0.289741,"['sadness', 0.345467]"
etulfo2011,2017-07-08 5:23,rebuilding marawi wont be like yolanda rehab of pnoy du30 promised read along,,en,0.104324,0.193672,0.444725,0.1251,0.099454,"['sadness', 0.444725]"
v3rmin19,2017-07-08 5:22,marawi trapped residents mostly males rescued by army hopefully are not maute members in disguise,,en,0.027122,0.041215,0.382039,0.244834,0.258625,"['sadness', 0.382039]"
LumpyAsia,2017-07-08 5:21,duterte tries to visit marawi city anew via,,en,0.017684,0.219941,0.294112,0.250471,0.194089,"['sadness', 0.294112]"
gutsycheeks,2017-07-08 5:14,tearyeyed watching a video of our soldiers in marawi never forget they should be the ones trending not this billboard guy,,en,0.116831,0.288268,0.244892,0.227277,0.315708,"['disgust', 0.315708]"
Ivan226622,2017-07-08 5:11,in military attire president duterte visits troops in iligan city army camp first but had to skip marawi ,,en,0.048816,0.247205,0.186886,0.132094,0.273804,"['disgust', 0.273804]"
Politiko_Ph,2017-07-08 5:11,abusive cops should be fired not deployed to marawi  bamaquinohttp,,en,0.216343,0.011826,0.342534,0.366993,0.342889,"['fear', 0.366993]"
disasters_ph,2017-07-08 5:07,afp assures transparency on marawi donations,,en,0.090699,0.189556,0.1125,0.050999,0.080224,"['joy', 0.189556]"
RichAtSTW,2017-07-08 5:03,sudan sanctions mosul and marawi the cheat sheet charity,,en,0.087068,0.075018,0.345646,0.031303,0.556091,"['disgust', 0.556091]"
ABSCBNNews,2017-07-08 5:00,in military attire president duterte visits troops in iligan city army camp first but had to skip marawi uc,,en,0.050646,0.239212,0.186276,0.128711,0.249863,"['disgust', 0.249863]"
dexsjamesmartin,2017-07-08 4:57,whos more pathetic si dean na sa twitter lang active to critic o si sen jv whose now focusing in the rehab efforts in marawi,,en,0.152228,0.060518,0.491632,0.289499,0.170244,"['sadness', 0.491632]"
LOCALNEWSNgayon,2017-07-08 4:50,cbcp members expect discussion on marawi siege youth clergy formation  read via gma news,,en,0.052788,0.189475,0.359895,0.187986,0.296067,"['sadness', 0.359895]"
