m_s20124,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
asdfghjustinaa_,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
maricrisfejer,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
BenchBrencis,5/23/2017 22:22,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
MackiePalaganas,5/23/2017 22:22,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
YEUNATURE,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
imswaeg,5/23/2017 22:22,#PrayForMarawi,"(['mundo'], Location((33.2736468, -115.569155, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
m_s20124,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
MerrellObsessed,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
toshescudero,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
aubrinicoler,5/23/2017 22:22,#PrayForMarawi,"(['Black Pearl', ' Winterfell'], Location((53.42698765, 14.5526365864, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
alleahxkchan,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
RMontajes15,5/23/2017 22:22,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
masaru_OwO,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
justminefr,5/23/2017 22:22,#PrayForMarawi,"(['PH'], Location((12.44249325, 122.160395164, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
romiel95,5/23/2017 22:22,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
Lady_DJY,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
stayoutoftrbl,5/23/2017 22:22,#PrayForMarawi,"(['jasd'], Location((47.2829479, 18.026161, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
erikameeeh,5/23/2017 22:22,#PrayForMarawi,"(['Mars'], Location((44.0009649, 3.5560447, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
dnielozano,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
cheryldejolde_,5/23/2017 22:22,#PrayForMarawi,"(['Philippines', ' Cavite City'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
ghenic_jardinel,5/23/2017 22:22,#PrayForMarawi,"(['Bicol Region', ' Republic of the'], Location((13.100588, 123.523133109, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
JeanPaulcsclng,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
_naikaaa,5/23/2017 22:22,#PrayForMarawi,"(['Parepare', ' South Sulawesi'], Location((-4.0057055, 119.6236101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
kristelbalao,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
bastielma13,5/23/2017 22:22,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
MonchNadela,5/23/2017 22:22,#PrayForMarawi,"(['Malaybalay City'], Location((8.1553979, 125.1304492, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
GavinJeffers,5/23/2017 22:22,#PrayForMarawi,"(['\xc2\xa0\xe2\x9c\x88\xef\xb8\x8f'], Location((6.1653655, -75.6001276, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
m_s20124,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
_danieldave,5/23/2017 22:21,#PrayForMarawi,"(['DVO'], Location((51.9948305, 5.66616532284, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
_charmcintyre,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
mintchocowow,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
iamcrisostomo,5/23/2017 22:21,#PrayForMarawi,"(['Sta. Rosa Laguna'], Location((4.9232529, -74.6731818, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
Reacheezz,5/23/2017 22:21,#PrayForMarawi,"(['Valenzuela City', ' National Capi'], Location((37.7751808, -4.220174, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
MarineJeau,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
aniruel_ewoks,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
6seulgi9,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
IamAsheeJayne,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
itsanged,5/23/2017 22:21,#PrayForMarawi,"(['PH \xc2\xa0\xe2\x9c\x88\xef\xb8\x8f'], Location((14.4821282, 121.228105, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
EPJCFernandz,5/23/2017 22:21,#PrayForMarawi,"(['manila'], Location((14.5906216, 120.9799696, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
ebatrina_,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
_ynaricafort,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
bbyooseung,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
roseshavanas,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
MissAnnCatalan,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
AnnJustinHolik,5/23/2017 22:21,#PrayForMarawi,"(['Santiago City'], Location((-33.4377968, -70.6504451, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
ayhengesteves25,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
mdaquiado16,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
samanthajanewuu,5/23/2017 22:21,#PrayForMarawi,"(['Seoul', ' South Korea'], Location((37.5666791, 126.9782914, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
buchanangrimes,5/23/2017 22:21,#PrayForMarawi,"(['Somewhere'], Location((48.8440437, 2.2934455, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
sooofiiiyaaa,5/23/2017 22:21,#PrayForMarawi,"(['PH'], Location((12.44249325, 122.160395164, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
m_s20124,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
Nagen97,5/23/2017 22:21,#PrayForMarawi,"(['Arsenal'], Location((51.5584284, -0.1056554, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
gabrellepat,5/23/2017 22:21,#PrayForMarawi,"(['under the sheets'], Location((52.3155279, -1.498557, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
solongnina,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
93mygnet,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
aximme29,5/23/2017 22:21,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
MSophiaR,5/23/2017 22:21,#PrayForMarawi,"(['Seoul South Korea'], Location((37.5666791, 126.9782914, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
adrianlontoc,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
m_s20124,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
kishisushii,5/23/2017 22:21,#PrayForMarawi,"(['Novaliches', ' Quezon City'], Location((14.7215207, 121.0382032, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
gelobau,5/23/2017 22:21,#PrayForMarawi,"(['Manila City', ' National Capital Region'], Location((14.5906216, 120.9799696, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
katgtababy,5/23/2017 22:21,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
sesilliaaaa,5/23/2017 22:21,#PrayForMarawi,"(['beyond reach'], Location((-15.7973483, 128.686812823, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
polkapaula,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
KatErmita,5/23/2017 22:21,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
maaneyemd,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
mftmarana,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
bhudzjoyce,5/23/2017 22:20,#PrayForMarawi,"(['Bacolod City', ' Western Visayas'], Location((10.6762836, 122.9513786, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
hershei_r,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
eunnae,5/23/2017 22:20,#PrayForMarawi,"(['Baguio City'], Location((14.6481727, 121.0315073, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
chimitaes,5/23/2017 22:20,#PrayForMarawi,"(['ph'], Location((12.44249325, 122.160395164, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
thesalmasantana,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
KelseyMontess,5/23/2017 22:20,#PrayForMarawi,"(['Quezon City', 'Phillippines'], Location((14.6509905, 121.0486155, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
aniruel_ewoks,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
shainnepaulag,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
aandengg,5/23/2017 22:20,#PrayForMarawi,"(['General Trias', ' Calabarzon'], Location((14.32675975, 120.90618458, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
paumambalos,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
Nocoil,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
FangirlniKisses,5/23/2017 22:20,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
byeIish,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
agutsfilm,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
Garcia_J12,5/23/2017 22:20,#PrayForMarawi,"(['Iligan city'], Location((8.17846435, 124.470789035, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
chanzapanta,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
tihahafunny,5/23/2017 22:20,#PrayForMarawi,"(['Davao City', ' Davao Region'], Location((7.0645241, 125.6084143, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
AllysaK_Garcia,5/23/2017 22:20,#PrayForMarawi,"(['Baguio City', ' Cordillera Admin'], Location((14.6481727, 121.0315073, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
ItsXherwin,5/23/2017 22:20,#PrayForMarawi,"(['+69'], Location((48.0812263, 37.8085578, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
fairy_jiminie,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
SeymaCh,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
SuperSailorSiX,5/23/2017 22:20,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jeonbok801,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
AssiLerrab,5/23/2017 22:19,#PrayForMarawi,"(['Eastern Visayas', ' Republic of t'], Location((11.32782725, 124.997556122, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
hltalren,5/23/2017 22:19,#PrayForMarawi,"(['2/5'], Location((59.1200304, 29.0590782, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
itsmeyo_markiii,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
fanni_penguin,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
HadjiarGomez5,5/23/2017 22:19,#PrayForMarawi,"(['philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
sophiaxbernardo,5/23/2017 22:19,#PrayForMarawi,"(['The Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
pymluna,5/23/2017 22:19,#PrayForMarawi,"(['Pasig City'], Location((9.7771753, 125.4915723, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
SavanniOfficial,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
fukboi12345,5/23/2017 22:19,#PrayForMarawi,"(['National Capital Region', ' Repub'], Location((14.5736108, 121.0329706, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
CarinoRezzamae,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
BindelBradley,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
diegohiceta,5/23/2017 22:19,#PrayForMarawi,"(['maia'], Location((46.5811811, 24.8481842, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
NoBelle129,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
_ayamnk,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
sunflowerknj,5/23/2017 22:19,#PrayForMarawi,"(['170507'], Location((-0.17377808951, -78.477729124, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
buteraskips,5/23/2017 22:19,#PrayForMarawi,"(['bar\xc3\xa7a', ' om'], Location((40.862183, 38.46133, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
agssun,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
ShaunIldefonso,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
trasboi,5/23/2017 22:19,#PrayForMarawi,"(['\xe3\x83\x89\xe3\x83\xb3\xe3\x83\x86\xe3\x82\xa3'], Location((26.2167469, 127.6879656, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
aegyotaehyun6,5/23/2017 22:19,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jmrcbnlng,5/23/2017 22:19,#PrayForMarawi,"(['Bocaue', ' Bulacan'], Location((14.7996399, 120.9264574, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
wittyvicey,5/23/2017 22:19,#PrayForMarawi,"(['Earth'], Location((34.2331373, -102.4107493, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
jacksonslayin,5/23/2017 22:19,#PrayForMarawi,"(['heartbreak hotel'], Location((24.5532597, -81.8011006134, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
Gabby_Angello29,5/23/2017 22:19,#PrayForMarawi,"(['Feu \xc2\xa0\xf0\x9f\x92\x9a'], Location((46.2511639, -0.2056767, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
rfldelacruz,5/23/2017 22:19,#PrayForMarawi,"(['Pilipinas'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
PeterDimi,5/23/2017 22:19,#PrayForMarawi,"(['Greece'], Location((38.9953683, 21.9877132, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
teamworkarmys,5/23/2017 22:19,#PrayForMarawi,"(['E', 'I love you.'], Location((47.83875775, 16.536215865, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
whatsupdagupan,5/23/2017 22:18,#PrayForMarawi,"(['Dagupan City'], Location((16.0424848, 120.3375688, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
christianbliss,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jezzuuuuh,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
Tangthaii_,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
currentlyharvy,5/23/2017 22:18,#PrayForMarawi,"(['mnl'], Location((14.5121499, 121.022046716, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
companysboca,5/23/2017 22:18,#PrayForMarawi,"(['g a'], Location((39.7198085, -105.1279198, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
anniemaezing,5/23/2017 22:18,#PrayForMarawi,"(['Law School'], Location((42.3604847, -83.0710448186, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
serrano_marifer,5/23/2017 22:18,#PrayForMarawi,"(['France'], Location((46.603354, 1.8883335, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
jourdandash07,5/23/2017 22:18,#PrayForMarawi,"(['PHL'], Location((52.910142, 8.77763803179, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
JrsySntiago,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
hadoreszjm,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jusmilastn,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
angeIIym,5/23/2017 22:18,#PrayForMarawi,"(['up clark'], Location((15.1954884, 120.5314009, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
johannahmarie10,5/23/2017 22:18,#PrayForMarawi,"(['Lugait', ' Northern Mindanao'], Location((8.3433165, 124.2624284, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
RoySuperstar_,5/23/2017 22:18,#PrayForMarawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
threestea,5/23/2017 22:18,#PrayForMarawi,"(['nowhere'], Location((38.7311123, -95.2414104, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
chetmbreza,5/23/2017 22:18,#PrayForMarawi,"(['\xc2\xa0\xe2\x9a\x93\xef\xb8\x8f'], Location((6.1653655, -75.6001276, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
_kieferravena15,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
BERENIKE_DENISE,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
kkeutjieodinji,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
pauhesouza,5/23/2017 22:18,#PrayForMarawi,"(['Bauru', ' Brasil'], Location((-22.3218102, -49.0705863, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
taesacralize,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jestereology,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
hamidah_elyas,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
taejinssii,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
arrianejacinto,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
GeordieBieber,5/23/2017 22:18,#PrayForMarawi,"(['newcastle upon tyne', ' england'], Location((54.9770924, -1.6142059, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
jirollanne,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
kishiii02,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
erikailapamela,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
irisshh16,5/23/2017 22:18,#PrayForMarawi,"(['XU-Ateneo'], Location((-34.5959842, -58.3941683, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
OliviaSamsudin,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
khloeakihiku,5/23/2017 22:18,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
crosssandford1,5/23/2017 22:18,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
xmyungxjunx,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
chandriaskies,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
chardii18,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
ynagutlay,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
STFUGELA,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
nauimellodi,5/23/2017 22:18,#PrayForMarawi,"(['+62'], Location((48.1217187, 38.3632731, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
dvdmtthwmnl,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
CzarinahJoyce,5/23/2017 22:18,#PrayForMarawi,"(['Wonderland'], Location((16.3131877, 121.1297478, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
johanniieeee,5/23/2017 22:18,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
IGOTNOTlTS,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
bjbaculi,5/23/2017 22:17,#PrayForMarawi,"(['shrubs'], Location((53.4004715, -6.22145210819, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
joyceherondale,5/23/2017 22:17,#PrayForMarawi,"(['30/60'], Location((49.01236505, 8.41680966615, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
lopezcarla24,5/23/2017 22:17,#PrayForMarawi,"(['Legazpi City'], Location((13.1516322, 123.7520096, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
ragingpatatasz,5/23/2017 22:17,#PrayForMarawi,"(['San Mateo', ' Calabarzon'], Location((37.496904, -122.3330573, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
scaredofluvs,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
AlvVin07,5/23/2017 22:17,#PrayForMarawi,"(['Dasmarinas', ' Calabarzon'], Location((14.6455597, 120.9995684, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
jig202902,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
idolscabello,5/23/2017 22:17,#PrayForMarawi,"(['tomorrowland'], Location((33.8126088, -117.916786925, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
TREXkendrick,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
Kylamaxpein,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
gelai_x,5/23/2017 22:17,#PrayForMarawi,"(['TY \xc2\xa0\xf0\x9f\x92\x9e'], Location((11.0431945, -2.438351, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
vegecamilon,5/23/2017 22:17,#PrayForMarawi,"(['Batangas', ' Philippines'], Location((13.916453, 121.0864884, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
NightlockJ,5/23/2017 22:17,#PrayForMarawi,"(['QC', ' Philippines'], Location((52.4760892, -71.8258668, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
dowaitooo,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
gomseulrene,5/23/2017 22:17,#PrayForMarawi,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
francislagsss,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
ronna1976,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
jo31145055,5/23/2017 22:17,#PrayForMarawi,"(['Republic of the Philippines'], Location((3.1518365, 101.714515999, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
SupportBTS,5/23/2017 22:17,#PrayForMarawi,"(['Hope World'], Location((36.2733664, -115.1791789, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
iceKrimy,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
yogibenj,5/23/2017 22:17,#PrayForMarawi,"(['Makati'], Location((14.55459465, 121.021407905, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
imalyanna_,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
PanGPh_,5/23/2017 22:17,#PrayForMarawi,"(['Bangkok', ' Thailand'], Location((-7.846423, 112.1005469, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
HugSanchezzzz,5/23/2017 22:17,#PrayForMarawi,,en,0.035032,0.028972,0.4138,0.584248,0.158603
theresnowater,5/23/2017 22:17,#PrayForMarawi,"(['BLM'], Location((48.6674126, -123.148291918, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
LovuShaheer,5/23/2017 22:17,#PrayForMarawi,"(['New Delhi', ' India'], Location((28.6141793, 77.2022662, 0.0)))",en,0.035032,0.028972,0.4138,0.584248,0.158603
